couple,together,Sun-Sun_angle,Sun-Sun_aspect,Sun-Moon_angle,Sun-Moon_aspect,Sun-Venus_angle,Sun-Venus_aspect,Sun-Mars_angle,Sun-Mars_aspect,Moon-Sun_angle,Moon-Sun_aspect,Moon-Moon_angle,Moon-Moon_aspect,Moon-Venus_angle,Moon-Venus_aspect,Moon-Mars_angle,Moon-Mars_aspect,Venus-Sun_angle,Venus-Sun_aspect,Venus-Moon_angle,Venus-Moon_aspect,Venus-Venus_angle,Venus-Venus_aspect,Venus-Mars_angle,Venus-Mars_aspect,Mars-Sun_angle,Mars-Sun_aspect,Mars-Moon_angle,Mars-Moon_aspect,Mars-Venus_angle,Mars-Venus_aspect,Mars-Mars_angle,Mars-Mars_aspect
Sandra Bullock & Jesse James,False,266.0916292713515,square,297.62038583305286,sextile,249.45962391982494,none,133.2251832682826,none,69.36813459589814,none,100.8968911575995,none,52.73612924437157,none,296.5016885928292,sextile,305.2314186358972,sextile,336.7601751975986,none,288.5994132843707,none,172.3649726328283,opposition,302.3681306750165,sextile,333.8968872367179,none,285.73612532348994,none,169.5016846719476,none
Drew Barrymore & Tom Green,False,153.44573435171083,none,243.853723187669,trine,145.6770103398195,none,346.4527364589518,none,23.38296928064638,none,113.79095811660456,trine,15.61424526875507,none,216.38997138788733,none,127.81316985079849,trine,218.22115868675667,none,120.04444583890717,trine,320.82017195803945,none,193.2310443437466,none,283.63903317970477,none,185.46232033185527,opposition,26.238046450987554,none
Drew Barrymore & Will Kopelman,False,131.7813740899644,none,154.5634855475982,none,171.50517039634212,opposition,190.00141416978065,none,1.7186090188999543,conjunction,24.50072047653373,none,41.442405325277676,none,59.9386490987162,sextile,106.14880958905206,none,128.93092104668585,none,145.87260589542979,none,164.3688496688683,none,171.56668408200017,opposition,194.34879553963395,none,211.2904803883779,none,229.7867241618164,none
Reese Witherspoon & Ryan Phillippe,False,165.02367374884253,none,87.82412793113176,square,150.17633323462593,none,176.14132101104178,opposition,253.82424845866606,none,176.62470264095526,opposition,238.97690794444947,trine,264.9418957208653,square,187.72495881826742,opposition,110.52541300055663,none,172.87761830405083,opposition,198.84260608046668,none,75.4710668776819,none,358.2715210599711,conjunction,60.62372636346531,sextile,86.58871413988116,square
Gwyneth Paltrow & Chris Martin,False,157.10694339142367,none,296.70778919336493,sextile,196.4751022656147,none,131.58887885811902,none,274.4324369504541,square,54.03328275239531,sextile,313.8005958246451,none,248.9143724171494,none,200.4400265881678,none,340.04087239010903,none,239.80818546235884,trine,174.92196205486314,opposition,163.89106971077155,none,303.4919155127128,sextile,203.25922858496259,none,138.3730051774669,none
Scarlett Johansson & Ryan Reynolds,False,329.91715823608416,none,332.10168925935517,none,3.0616459704882573,conjunction,339.75402447371914,none,338.9255291844811,none,341.1100602077521,none,12.070016918885216,none,348.76239542211613,none,290.1104334463135,none,292.2949644695845,none,323.2549211807176,none,299.9472996839485,sextile,265.17083649409153,square,267.35536751736254,square,298.3153242284956,sextile,275.0077027317265,square
Scarlett Johansson & Romain Dauriac,False,221.07001504929772,none,10.523194808870898,none,189.3082814076406,opposition,313.91290002608787,none,230.07838599769468,none,19.531565757267856,none,198.31665235603757,none,322.92127097448486,none,181.26329025952705,opposition,330.71647001910026,none,149.50155661786994,none,274.1061752363172,square,156.3236933073051,none,305.77687306687824,sextile,124.56195966564798,trine,249.16657828409524,none
Chris Pratt & Anna Faris,False,157.96880600927193,none,258.90824626445595,none,198.64284103319005,none,156.66598373749048,none,194.8377575229254,none,295.7771977781094,sextile,235.51179254684348,trine,193.53493525114393,none,175.66773155910528,opposition,276.60717181428925,square,216.34176658302334,none,174.36490928732383,opposition,190.75214258737873,none,291.6915828425627,none,231.4261776112968,none,189.44932031559728,opposition
Channing Tatum & Jenna Dewan,False,215.08825198195035,none,169.6438642375482,none,185.25458616935094,opposition,242.3058099960635,trine,76.97118479547592,none,31.5267970510738,none,47.13751898287654,none,104.18874280958906,none,171.29471297318253,opposition,125.8503252287804,trine,141.46104716058315,none,198.51227098729566,none,103.34739306522295,none,57.903005320820824,sextile,73.51372725262357,none,130.56495107933608,none
Katy Perry & Russell Brand,False,221.17111327369986,none,158.9092208234994,none,265.89023183997136,square,158.4934714058247,none,209.62348803726803,none,147.36159558706757,none,254.34260660353954,none,146.94584616939287,none,187.06194222314178,opposition,124.80004977294132,trine,231.7810607894133,none,124.38430035526662,trine,149.0528269995745,none,86.79093454937407,square,193.771945565846,none,86.37518513169931,square
Jessica Simpson & Nick Lachey,False,118.42440399590032,trine,281.4677651914202,none,165.47527178668994,none,278.809702221638,none,140.62314798511807,none,303.66650918063795,sextile,187.6740157759077,opposition,301.00844621085577,sextile,150.48196471844312,none,313.525325913963,none,197.53283250923272,none,310.86726294418077,none,46.92440112232228,none,209.9677623178422,none,93.9752689131119,square,207.30969934805995,none
Heidi Klum & Seal,False,259.2755569776431,none,200.75505589757447,none,214.29177652634107,none,58.555217269868876,sextile,254.8689583828966,none,196.34845730282802,none,209.88517793159463,none,54.14861867512242,sextile,245.39484141262892,trine,186.87434033256034,opposition,200.41106096132694,none,44.67450170485475,none,343.1548026296813,none,284.6343015496127,none,298.1710221783793,sextile,142.4344629219071,none
Mariah Carey & Nick Cannon,False,188.4239359607457,opposition,181.71456396369902,opposition,147.1449498313869,none,230.39420388771276,none,79.1800897510656,none,72.47071775401892,none,37.901103621706795,none,121.15035767803266,trine,170.30732699631156,opposition,163.59795499926489,none,129.02834086695276,none,212.27759492327863,none,303.60826222535144,sextile,296.89889022830477,sextile,262.32927609599267,square,345.57853015231854,none
Mariah Carey & Tommy Mottola,False,104.75808754619534,none,333.74965017511744,none,128.30794388690344,none,77.1330470771863,none,355.5142413365153,conjunction,224.50580396543734,none,19.064097677223344,none,327.88920086750625,none,86.64147858176122,square,315.6330412106833,none,110.19133492246931,none,59.01643811275218,sextile,219.9424138108011,none,88.93397643972318,square,243.4922701515092,trine,192.31737334179206,none
Jennifer Aniston & Justin Theroux,False,174.1773543821048,opposition,44.64885983106734,none,169.43024880099995,none,353.9162433056247,conjunction,238.76772966049032,trine,109.23923510945289,none,234.02062407938547,trine,58.5066185840102,sextile,128.27236996908152,none,358.7438754180441,conjunction,123.52526438797668,trine,308.0112588926014,none,263.5369815871187,square,134.00848703608128,none,258.78987600601386,none,83.27587051063858,square
Julia Roberts & Lyle Lovett,False,4.9195887548003725,conjunction,117.44748414559763,trine,51.26046714628603,none,351.20459169290973,conjunction,76.2987378624365,none,188.82663325323375,opposition,122.63961625392216,trine,62.58374080054588,sextile,50.89061305427305,none,163.4185084450703,none,97.2314914457587,square,37.17561599238243,none,305.1854496562634,sextile,57.71334504706067,sextile,351.5263280477491,conjunction,291.4704525943728,none
Uma Thurman & Ethan Hawke,False,184.90018226866079,opposition,274.47681313641505,square,191.09528712411804,none,152.0594221055249,none,264.4830294362114,square,354.0596603039657,conjunction,270.6781342916687,square,231.64226927307553,none,161.6437088321317,none,251.22033969988598,none,167.83881368758895,none,128.8029486689958,none,156.32817082256702,none,245.90480169032134,trine,162.52327567802428,none,123.48741065943115,trine
Kate Winslet & Sam Mendes,False,297.57987409622797,sextile,353.3537570920614,conjunction,326.8838533415186,none,6.928675001615062,conjunction,295.2904906925934,sextile,351.06437368842677,conjunction,324.594469937884,none,4.639291597980446,conjunction,338.43069180717146,none,34.204574803004846,none,7.734671052462062,conjunction,47.77949271255852,none,42.723030617527925,none,98.49691361336131,none,72.02700986281853,none,112.07183152291499,trine
Kate Winslet & Jim Threapleton,False,3.6318378253800745,conjunction,138.89084775145574,none,47.61603695714979,none,205.35247246427764,none,1.3424544217454581,conjunction,136.60146434782112,none,45.32665355351517,none,203.06308906064302,none,44.482655536323534,none,179.7416654623992,opposition,88.46685466809325,square,246.2032901752211,trine,108.77499434668,none,244.03400427275568,trine,152.75919347844973,none,310.4956289855776,none
Renee Zellweger & Kenny Chesney,False,330.7211116816113,none,302.66831586765556,sextile,308.30746842882706,none,353.72867235072994,conjunction,232.38087572820206,trine,204.3280799142463,none,209.9672324754178,none,255.38843639732067,none,355.04089243348795,conjunction,326.9880966195322,none,332.6272491807037,none,18.048453102606594,none,109.15518303404028,none,81.10238722008455,none,86.74153978125605,square,132.16274370315892,none
Nicolas Cage & Lisa Marie Presley,False,25.969329758852496,none,62.770163380580755,sextile,351.36573105267144,conjunction,62.176897091165074,sextile,109.69903153352757,none,146.49986515525583,none,75.09543282734651,none,145.90659886584015,none,354.06285468665175,conjunction,30.863688308380006,none,319.4592559804707,none,30.270422018964325,none,16.622834016921786,none,53.423667638650045,none,342.0192353107407,none,52.830401349234364,none
Nicolas Cage & Patricia Arquette,False,92.88597626886292,square,212.07012856630718,none,73.69646639459359,none,112.58557739190886,trine,176.61567804353797,opposition,295.7998303409822,sextile,157.42616816926866,none,196.31527916658393,none,60.97950119666217,sextile,180.16365349410643,opposition,41.78999132239284,none,80.67910231970808,none,83.53948052693221,square,202.72363282437647,none,64.34997065266288,sextile,103.23908164997812,none
Billy Joel & Christie Brinkley,False,264.69741558889365,square,249.47257824664615,none,265.53600904635556,square,187.47153359431866,opposition,127.98899288553963,trine,112.76415554329213,trine,128.82758634300154,none,50.76311089096464,none,258.80715998539927,none,243.58232264315177,trine,259.6457534428612,none,181.58127799082428,opposition,276.1796667670685,square,260.954829424821,none,277.0182602245304,square,198.95378477249352,none
Mick Jagger & Jerry Hall,False,338.30527291156596,none,261.9864258563804,none,322.7866325207692,none,222.24497245759727,none,45.53663642574575,none,329.2177893705602,none,30.017996034949,none,289.4763359717771,none,296.9317171407387,sextile,220.61287008555317,none,281.413076749942,none,180.87141668677006,opposition,58.28922218432763,sextile,341.97037512914204,none,42.77058179353088,none,302.22892173035893,sextile
Mick Jagger & Bianca Jagger,False,279.459631631981,none,156.2900546296558,none,255.33286149997062,none,237.48228651444344,trine,346.69099514616073,none,223.5214181438356,none,322.56422501415045,none,304.71365002862325,sextile,238.08607586115374,trine,114.91649885882859,trine,213.9593057291434,none,196.10873074361623,none,359.44358090474265,conjunction,236.27400390241746,trine,335.3168107727323,none,317.4662357872051,none
Eddie Murphy & Nicole Mitchell,False,291.45417793101154,none,101.05603961152379,none,310.02721950394084,none,191.0524502603933,none,85.82958903307858,square,255.43145071359083,none,104.40263060600788,none,345.42786136246036,none,279.4360359494829,none,89.03789762999517,square,298.0090775224122,sextile,179.0343082788647,opposition,200.39015289109454,none,9.992014571606788,conjunction,218.96319446402384,none,99.9884252204763,none
Robin Williams & Marsha Garces,False,267.51078378258387,square,324.76780051078686,none,313.17188761294835,none,182.3479347091025,opposition,49.487678900246124,none,106.74469562844908,none,95.1487827306106,square,324.3248298267647,none,225.43517656824017,none,282.6921932964432,none,271.0962803986047,square,140.27232749475877,none,283.72966890894537,none,340.98668563714835,none,329.39077273930985,none,198.56681983546395,none
Mel Gibson & Robyn Moore,False,243.7385072641002,trine,155.9346642984214,none,245.96149461952112,trine,236.02789084310277,trine,348.79617717525787,none,260.99233420957904,none,351.0191645306787,conjunction,341.0855607542604,none,213.14535346884068,none,125.34151050316189,trine,215.3683408242616,none,205.43473704784324,none,292.83883717874016,none,205.03499421306134,none,295.061824534161,sextile,285.1282207577427,none
Arnold Schwarzenegger & Maria Shriver,False,97.41486314502686,square,5.769139112843391,conjunction,114.70629884151313,trine,69.44123183834336,none,309.0768881759226,none,217.43116414373915,none,326.3683238724089,none,281.1032568692391,none,107.11313855953398,none,15.467414527350513,none,124.40457425602025,trine,79.13950725285048,none,143.41939298399342,none,51.77366895180994,none,160.71082868047966,none,115.4457616773099,trine
George Scott & Helen White,False,255.8241908242387,none,225.3612507268881,none,277.4253017257985,square,285.4502530180516,none,358.13651975228595,conjunction,327.67357965493534,none,19.737630653845713,none,27.762581946098834,none,276.61424293602477,square,246.15130283867416,trine,298.21535383758453,sextile,306.2403051298377,none,240.56887980800232,trine,210.10593971065174,none,262.1699907095621,square,270.1949420018152,square
Kevin Harris & Rebecca Ramirez,False,114.87284585343474,trine,275.0089146510102,square,161.77823468101786,none,239.36865176509502,trine,8.27865402128819,conjunction,168.4147228188636,none,55.184042848871314,sextile,132.77445993294847,none,99.9875993117387,none,260.1236681093141,none,146.89298813932183,none,224.483405223399,none,182.04017208407964,opposition,342.1762408816551,none,228.94556091166277,none,306.5359779957399,none
Kenneth Rodriguez & Nicole Moore,False,266.0260262570306,square,128.20706733736841,none,222.6178987525557,none,344.5722302762477,none,46.89005622131833,none,269.07109730165615,square,3.4819287168434414,conjunction,125.43626024053543,trine,253.28737088520197,none,115.4684119655398,trine,209.87924338072708,none,331.8335749044191,none,6.604543879633184,conjunction,228.785584959971,none,323.19641637515826,none,85.15074789885028,square
Richard Davis & Anna Wilson,True,251.70954483219455,none,119.71821866616364,trine,228.557658237955,none,215.3021522022912,none,327.0258810811518,none,195.03455491512088,none,303.87399448691224,sextile,290.6184884512485,none,227.20908536030154,none,95.21775919427063,square,204.057198766062,none,190.8016927303982,none,356.98810710368264,conjunction,224.9967809376517,none,333.836220509443,none,320.58071447377927,none
